Sample Index,Warnings,Timeline,Prediction
1197,ph: 5.93605711 < 6.5; Hardness: 222.9223068 < 300; Conductivity: 323.4992313 < 800; Trihalomethanes: 51.86888451 < 80; Turbidity: 3.940282339 < 5,2020-Feb,Recyclable
4249,Hardness: 237.0427295 < 300; Conductivity: 478.9909358 < 800; Trihalomethanes: 54.16479979 < 80; Turbidity: 2.829863933 < 5,2020-Feb,Recyclable
792,ph: 3.94012546 < 6.5; Hardness: 163.1716531 < 300; Conductivity: 487.9851851 < 800; Trihalomethanes: 63.61240285 < 80; Turbidity: 3.478004808 < 5,2020-Feb,Recyclable
4035,Hardness: 212.5618145 < 300; Conductivity: 450.1097307 < 800; Trihalomethanes: 65.68409906 < 80; Turbidity: 3.042367671 < 5,2020-Feb,Recyclable
1580,ph: 6.129069622 < 6.5; Hardness: 198.0210951 < 300; Conductivity: 464.8513219 < 800; Trihalomethanes: 61.44694473 < 80; Turbidity: 3.83763909 < 5,2020-Feb,Recyclable
7146,ph: 5.812404049 < 6.5; Hardness: 198.3784583 < 300; Conductivity: 312.2223271 < 800; Trihalomethanes: 74.49933704 < 80,2020-Feb,Recyclable
3779,Hardness: 167.9901693 < 300; Conductivity: 437.8694214 < 800; Trihalomethanes: 64.66012255 < 80,2020-Feb,Recyclable
3630,Hardness: 216.4538048 < 300; Conductivity: 468.01845 < 800; Trihalomethanes: 63.18326206 < 80; Turbidity: 4.310624625 < 5,2020-Feb,Recyclable
5235,Hardness: 190.5758891 < 300; Conductivity: 443.1851372 < 800; Trihalomethanes: 62.97886327 < 80; Turbidity: 3.722091125 < 5,2020-Feb,Recyclable
5463,Hardness: 158.6862593 < 300; Conductivity: 477.0721835 < 800; Trihalomethanes: 73.21994481 < 80; Turbidity: 4.524609073 < 5,2020-Feb,Recyclable
1119,ph: 5.078274175 < 6.5; Hardness: 185.0883849 < 300; Conductivity: 528.1562512 < 800; Turbidity: 3.631042314 < 5,2020-Feb,Recyclable
4576,Hardness: 228.5719065 < 300; Conductivity: 392.8434469 < 800; Turbidity: 2.548476848 < 5,2020-Feb,Recyclable
4439,Hardness: 216.1276948 < 300; Conductivity: 378.0084119 < 800; Turbidity: 3.483047965 < 5,2020-Feb,Recyclable
347,ph: 3.551579177 < 6.5; Conductivity: 514.7629185 < 800; Trihalomethanes: 71.09999884 < 80; Turbidity: 3.96599397 < 5,2020-Feb,Recyclable
4013,ph: 6.235073456 < 6.5; Hardness: 211.4997267 < 300; Conductivity: 357.0243757 < 800,2020-Feb,Recyclable
4663,Hardness: 271.8517494 < 300; Conductivity: 307.9310088 < 800; Trihalomethanes: 75.27770862 < 80,2020-Mar,Recyclable
9756,Hardness: 200.0228883 < 300; Conductivity: 413.2703089 < 800; Trihalomethanes: 57.25525186 < 80; Turbidity: 3.940444673 < 5,2020-Mar,Recyclable
9922,Hardness: 208.2357869 < 300; Conductivity: 380.5421674 < 800; Trihalomethanes: 68.85304281 < 80; Turbidity: 4.123892809 < 5,2020-Mar,Recyclable
8680,Hardness: 214.8695347 < 300; Conductivity: 402.930401 < 800; Trihalomethanes: 72.59429021 < 80; Turbidity: 3.100739411 < 5,2020-Mar,Recyclable
7219,ph: 5.180021853 < 6.5; Hardness: 224.0324614 < 300; Conductivity: 375.3819333 < 800; Turbidity: 4.512470769 < 5,2020-Mar,Recyclable
9571,Hardness: 236.799465 < 300; Conductivity: 298.9775532 < 800; Trihalomethanes: 67.89902664 < 80; Turbidity: 4.313376535 < 5,2020-Mar,Recyclable
272,Hardness: 229.263861 < 300; Sulfate: 192.0335917 < 250; Conductivity: 479.5012786 < 800; Trihalomethanes: 66.66857615 < 80; Turbidity: 4.612963629 < 5,2020-Mar,Recyclable
2837,Hardness: 202.4136379 < 300; Conductivity: 291.0847438 < 800; Trihalomethanes: 64.36379306 < 80; Turbidity: 3.920607408 < 5,2020-Mar,Recyclable
1523,Hardness: 258.5268417 < 300; Sulfate: 206.2472294 < 250; Conductivity: 318.6226223 < 800; Trihalomethanes: 65.86667919 < 80; Turbidity: 3.867843303 < 5,2020-Mar,Recyclable
3643,Hardness: 151.5808468 < 300; Sulfate: 248.1405235 < 250; Conductivity: 468.3251311 < 800; Trihalomethanes: 79.1718292 < 80; Turbidity: 3.120266118 < 5,2020-Mar,Recyclable
5637,ph: 6.342025753 < 6.5; Hardness: 166.8530754 < 300; Conductivity: 527.280722 < 800; Trihalomethanes: 55.22628326 < 80; Turbidity: 3.175738699 < 5,2020-Mar,Recyclable
6599,ph: 5.453889284 < 6.5; Hardness: 207.6892058 < 300; Conductivity: 362.3715122 < 800; Turbidity: 3.405573855 < 5,2020-Mar,Recyclable
2386,Hardness: 210.0976079 < 300; Conductivity: 421.8798537 < 800; Trihalomethanes: 76.15710337 < 80; Turbidity: 2.29041112 < 5,2020-Mar,Recyclable
402,ph: 5.767349597 < 6.5; Hardness: 272.4721781 < 300; Conductivity: 424.461152 < 800; Trihalomethanes: 60.8221347 < 80; Turbidity: 3.896090487 < 5,2020-Mar,Recyclable
1609,ph: 6.47237105 < 6.5; Hardness: 164.7689015 < 300; Conductivity: 368.0795101 < 800; Turbidity: 4.134575197 < 5,2020-Mar,Recyclable
8219,Hardness: 188.0145343 < 300; Conductivity: 462.9207032 < 800; Turbidity: 4.321963246 < 5,2020-Mar,Recyclable
8517,Hardness: 231.3327004 < 300; Conductivity: 381.1045955 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 4.943443986 < 5,2020-Mar,Recyclable
7790,ph: 6.321682134 < 6.5; Hardness: 230.2745599 < 300; Sulfate: 223.309889 < 250; Conductivity: 406.145557 < 800; Trihalomethanes: 73.90823358 < 80; Turbidity: 3.790769925 < 5,2020-Mar,Recyclable
3135,Hardness: 197.6609485 < 300; Conductivity: 300.0199103 < 800; Trihalomethanes: 66.60889106 < 80; Turbidity: 4.7102563 < 5,2020-Mar,Recyclable
4177,ph: 4.908472492 < 6.5; Hardness: 235.8555716 < 300; Sulfate: 207.9503081 < 250; Conductivity: 456.4921689 < 800; Trihalomethanes: 73.66099066 < 80; Turbidity: 4.002273323 < 5,2020-Mar,Recyclable
4425,Hardness: 182.7331824 < 300; Conductivity: 385.2670804 < 800; Turbidity: 2.667893351 < 5,2020-Mar,Recyclable
5981,ph: 5.305498533 < 6.5; Hardness: 242.7063536 < 300; Conductivity: 429.8256628 < 800; Trihalomethanes: 61.39537674 < 80; Turbidity: 3.521877127 < 5,2020-Mar,Recyclable
5808,Hardness: 203.5744721 < 300; Conductivity: 337.0092937 < 800; Trihalomethanes: 68.41359958 < 80; Turbidity: 3.496863559 < 5,2020-Mar,Recyclable
6359,ph: 5.946001145 < 6.5; Hardness: 231.7215648 < 300; Sulfate: 248.5991907 < 250; Conductivity: 488.5547716 < 800; Trihalomethanes: 54.41628304 < 80; Turbidity: 3.474595423 < 5,2020-Mar,Recyclable
7410,ph: 6.249889888 < 6.5; Hardness: 204.2622632 < 300; Conductivity: 417.9034532 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 4.78305358 < 5,2020-Mar,Recyclable
2332,ph: 6.150595718 < 6.5; Hardness: 169.4027765 < 300; Conductivity: 373.5482145 < 800; Trihalomethanes: 48.29949338 < 80; Turbidity: 4.847520234 < 5,2020-Mar,Recyclable
4547,ph: 6.440865612 < 6.5; Hardness: 176.3502416 < 300; Conductivity: 310.5705444 < 800; Trihalomethanes: 52.6757125 < 80; Turbidity: 4.254595093 < 5,2020-Mar,Recyclable
8826,Hardness: 214.5789211 < 300; Conductivity: 468.8488512 < 800; Turbidity: 4.865874265 < 5,2020-Mar,Recyclable
8750,Hardness: 143.2162153 < 300; Conductivity: 574.8207166 < 800; Trihalomethanes: 36.32736076 < 80; Turbidity: 4.394376743 < 5,2020-Mar,Recyclable
1999,Hardness: 229.4897671 < 300; Conductivity: 398.5447626 < 800; Trihalomethanes: 41.06424689 < 80; Turbidity: 4.317186298 < 5,2020-Mar,Recyclable
9617,ph: 5.313628225 < 6.5; Hardness: 181.1039451 < 300; Conductivity: 419.211287 < 800; Trihalomethanes: 68.4893324 < 80; Turbidity: 3.57304134 < 5,2020-Mar,Recyclable
6683,Hardness: 278.3037834 < 300; Conductivity: 385.7736464 < 800; Trihalomethanes: 66.17982305 < 80,2020-Mar,Recyclable
760,Hardness: 193.2864626 < 300; Conductivity: 414.8109854 < 800; Turbidity: 4.833345774 < 5,2020-Mar,Recyclable
2411,Hardness: 210.3847904 < 300; Conductivity: 315.5204353 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.275724959 < 5,2020-Mar,Recyclable
8719,ph: 5.323676159 < 6.5; Hardness: 230.8480291 < 300; Conductivity: 346.4878356 < 800; Trihalomethanes: 43.32678645 < 80; Turbidity: 2.183374175 < 5,2020-Mar,Recyclable
1963,ph: 5.940475876 < 6.5; Hardness: 175.6377301 < 300; Conductivity: 402.8873087 < 800; Trihalomethanes: 74.35442275 < 80; Turbidity: 3.997969671 < 5,2020-Mar,Recyclable
7475,ph: 6.38469649 < 6.5; Hardness: 199.2921418 < 300; Conductivity: 397.8266519 < 800; Trihalomethanes: 51.62535011 < 80; Turbidity: 3.996392539 < 5,2020-Mar,Recyclable
5004,Hardness: 201.3586648 < 300; Conductivity: 347.2060036 < 800; Trihalomethanes: 60.83837 < 80; Turbidity: 3.141226741 < 5,2020-Mar,Recyclable
9073,Hardness: 182.0188959 < 300; Conductivity: 285.5174408 < 800; Trihalomethanes: 74.55487344 < 80; Turbidity: 3.263490544 < 5,2020-Mar,Recyclable
4795,ph: 5.926939934 < 6.5; Hardness: 172.4872552 < 300; Conductivity: 486.1639046 < 800; Trihalomethanes: 65.3035602 < 80; Turbidity: 3.655702408 < 5,2020-Mar,Recyclable
1992,Hardness: 129.8832965 < 300; Conductivity: 525.224717 < 800; Trihalomethanes: 32.18537822 < 80; Turbidity: 3.842113986 < 5,2020-Mar,Recyclable
4628,Hardness: 148.2259256 < 300; Conductivity: 544.3633644 < 800; Trihalomethanes: 62.66851754 < 80; Turbidity: 4.041109551 < 5,2020-Mar,Recyclable
9460,Hardness: 169.4888304 < 300; Conductivity: 475.604091 < 800; Trihalomethanes: 50.58912238 < 80; Turbidity: 3.233530791 < 5,2020-Mar,Recyclable
2324,ph: 3.975752658 < 6.5; Hardness: 135.891978 < 300; Conductivity: 344.3989116 < 800; Trihalomethanes: 68.37096811 < 80; Turbidity: 3.666823799 < 5,2020-Mar,Recyclable
672,Hardness: 211.7942673 < 300; Conductivity: 363.1293527 < 800; Trihalomethanes: 54.49073318 < 80; Turbidity: 4.350921901 < 5,2020-Mar,Recyclable
2015,Hardness: 223.8606218 < 300; Conductivity: 437.0513643 < 800; Trihalomethanes: 52.33907542 < 80; Turbidity: 4.225608376 < 5,2020-Mar,Recyclable
4349,ph: 5.062818273 < 6.5; Hardness: 162.5740507 < 300; Conductivity: 337.7961639 < 800; Trihalomethanes: 65.42787361 < 80; Turbidity: 2.9097441 < 5,2020-Mar,Recyclable
394,Hardness: 194.6776872 < 300; Conductivity: 333.6237939 < 800; Trihalomethanes: 67.25047267 < 80; Turbidity: 3.802116117 < 5,2020-Mar,Recyclable
2418,Hardness: 116.9054793 < 300; Conductivity: 372.0023185 < 800; Trihalomethanes: 63.27369649 < 80; Turbidity: 3.516237805 < 5,2020-Mar,Recyclable
1891,Hardness: 173.4741859 < 300; Conductivity: 407.6429623 < 800; Trihalomethanes: 79.1040188 < 80; Turbidity: 4.181264106 < 5,2020-Mar,Recyclable
2829,Hardness: 198.1688042 < 300; Conductivity: 448.1516693 < 800; Trihalomethanes: 62.74338338 < 80; Turbidity: 4.261504364 < 5,2020-Mar,Recyclable
2844,Hardness: 182.3895592 < 300; Conductivity: 434.658981 < 800; Trihalomethanes: 69.41228382 < 80; Turbidity: 3.96974044 < 5,2020-Mar,Recyclable
9195,ph: 5.94317537 < 6.5; Hardness: 140.7033526 < 300; Conductivity: 428.758146 < 800; Trihalomethanes: 67.19422054 < 80; Turbidity: 2.577573692 < 5,2020-Mar,Recyclable
9340,Hardness: 224.7460678 < 300; Conductivity: 433.6684469 < 800; Trihalomethanes: 75.18329311 < 80; Turbidity: 3.825933736 < 5,2020-Apr,Recyclable
2358,ph: 6.164927293 < 6.5; Hardness: 206.0405843 < 300; Conductivity: 409.3576794 < 800; Trihalomethanes: 61.72587637 < 80; Turbidity: 4.169660978 < 5,2020-Apr,Recyclable
4433,Hardness: 195.9697289 < 300; Conductivity: 514.6173894 < 800; Turbidity: 2.199815717 < 5,2020-Apr,Recyclable
9211,ph: 3.536582213 < 6.5; Hardness: 135.8582285 < 300; Conductivity: 343.9611818 < 800; Trihalomethanes: 68.26171595 < 80; Turbidity: 3.422436836 < 5,2020-Apr,Recyclable
5426,Hardness: 155.0642405 < 300; Conductivity: 311.5520261 < 800; Trihalomethanes: 77.05036127 < 80; Turbidity: 4.446738076 < 5,2020-Apr,Recyclable
9574,Hardness: 226.6731418 < 300; Conductivity: 366.6246788 < 800; Trihalomethanes: 61.41398376 < 80; Turbidity: 3.727075915 < 5,2020-Apr,Recyclable
7824,ph: 4.159706412 < 6.5; Hardness: 144.5623463 < 300; Conductivity: 564.6148014 < 800; Turbidity: 4.244349209 < 5,2020-Apr,Recyclable
1975,Hardness: 223.9957005 < 300; Conductivity: 344.7183136 < 800; Trihalomethanes: 60.15134582 < 80; Turbidity: 4.847312562 < 5,2020-Apr,Recyclable
1642,Hardness: 155.2626089 < 300; Conductivity: 456.185338 < 800; Trihalomethanes: 77.13750041 < 80; Turbidity: 2.846501199 < 5,2020-Apr,Recyclable
9202,ph: 6.161309987 < 6.5; Hardness: 158.9245846 < 300; Conductivity: 305.6553291 < 800; Trihalomethanes: 62.35526693 < 80; Turbidity: 3.394550418 < 5,2020-Apr,Recyclable
5740,ph: 5.861158671 < 6.5; Hardness: 198.9312916 < 300; Conductivity: 423.2139239 < 800; Trihalomethanes: 57.65085144 < 80; Turbidity: 2.975754598 < 5,2020-Apr,Recyclable
5586,ph: 6.489298875 < 6.5; Hardness: 145.5872259 < 300; Conductivity: 369.8429985 < 800; Trihalomethanes: 66.17982305 < 80,2020-Apr,Recyclable
1118,Hardness: 191.8155235 < 300; Conductivity: 432.8987489 < 800; Trihalomethanes: 54.21628416 < 80; Turbidity: 4.854312786 < 5,2020-Apr,Recyclable
6384,Hardness: 239.9163997 < 300; Conductivity: 487.6415918 < 800; Turbidity: 3.76121231 < 5,2020-Apr,Recyclable
1555,Hardness: 246.622871 < 300; Conductivity: 516.2178472 < 800; Turbidity: 3.931730863 < 5,2020-Apr,Recyclable
3195,Hardness: 185.8102808 < 300; Conductivity: 476.3871494 < 800; Trihalomethanes: 72.92842077 < 80,2020-Apr,Recyclable
365,ph: 4.788861062 < 6.5; Hardness: 234.8937026 < 300; Sulfate: 187.4241309 < 250; Conductivity: 444.8543208 < 800; Turbidity: 2.896852186 < 5,2020-Apr,Recyclable
6485,ph: 5.916421526 < 6.5; Hardness: 196.3958113 < 300; Conductivity: 336.8528733 < 800; Trihalomethanes: 44.07993075 < 80; Turbidity: 4.13201039 < 5,2020-Apr,Recyclable
3122,Hardness: 258.4472652 < 300; Conductivity: 425.7970193 < 800; Trihalomethanes: 67.40067335 < 80; Turbidity: 3.69194651 < 5,2020-Apr,Recyclable
784,Hardness: 180.8590906 < 300; Conductivity: 564.7934853 < 800; Trihalomethanes: 57.7575536 < 80; Turbidity: 2.191138422 < 5,2020-Apr,Recyclable
8768,ph: 6.155799458 < 6.5; Hardness: 184.7112366 < 300; Conductivity: 335.1401411 < 800; Trihalomethanes: 59.42656506 < 80; Turbidity: 3.00992764 < 5,2020-Apr,Recyclable
2341,ph: 5.468360932 < 6.5; Hardness: 180.3823635 < 300; Conductivity: 388.7455015 < 800; Trihalomethanes: 60.62774825 < 80; Turbidity: 4.933467949 < 5,2020-Apr,Recyclable
2437,Hardness: 228.1094592 < 300; Conductivity: 402.6006572 < 800; Turbidity: 3.490172614 < 5,2020-Apr,Recyclable
1103,Hardness: 230.1795734 < 300; Conductivity: 522.888054 < 800; Trihalomethanes: 68.6407682 < 80; Turbidity: 4.342796788 < 5,2020-Apr,Recyclable
7505,Hardness: 213.0979142 < 300; Conductivity: 383.4786915 < 800; Trihalomethanes: 57.59694794 < 80; Turbidity: 3.68183002 < 5,2020-Apr,Recyclable
8776,ph: 5.241891786 < 6.5; Hardness: 222.343796 < 300; Conductivity: 417.5020026 < 800; Turbidity: 3.918702108 < 5,2020-Apr,Recyclable
4673,Hardness: 208.1863843 < 300; Conductivity: 481.6220252 < 800; Trihalomethanes: 77.90658156 < 80; Turbidity: 2.99214906 < 5,2020-Apr,Recyclable
7931,Hardness: 142.486944 < 300; Sulfate: 239.8185997 < 250; Conductivity: 369.0139798 < 800; Trihalomethanes: 69.74012615 < 80; Turbidity: 4.984414336 < 5,2020-Apr,Recyclable
2724,ph: 6.232010556 < 6.5; Hardness: 208.6681715 < 300; Conductivity: 325.3447061 < 800; Trihalomethanes: 33.38035359 < 80; Turbidity: 1.64151501 < 5,2020-Apr,Recyclable
2010,Hardness: 236.392817 < 300; Conductivity: 278.3551233 < 800; Trihalomethanes: 72.87269686 < 80; Turbidity: 4.242459863 < 5,2020-Apr,Recyclable
3465,Hardness: 163.4989688 < 300; Conductivity: 463.9181457 < 800; Trihalomethanes: 61.17317904 < 80; Turbidity: 4.134422443 < 5,2020-Apr,Recyclable
4408,Hardness: 47.81261545 < 300; Conductivity: 500.7082445 < 800; Trihalomethanes: 66.17982305 < 80; Turbidity: 3.898086461 < 5,2020-Apr,Recyclable
5845,Hardness: 273.5372311 < 300; Sulfate: 244.5732427 < 250; Conductivity: 504.4571005 < 800; Trihalomethanes: 62.06779968 < 80; Turbidity: 3.652608113 < 5,2020-Apr,Recyclable
5942,ph: 4.786653202 < 6.5; Hardness: 142.0754784 < 300; Conductivity: 439.3202203 < 800; Turbidity: 4.300495215 < 5,2020-Apr,Recyclable
8471,Hardness: 189.418953 < 300; Conductivity: 541.6920148 < 800; Trihalomethanes: 41.57316033 < 80; Turbidity: 4.153446491 < 5,2020-Apr,Recyclable
333,Hardness: 264.5256065 < 300; Conductivity: 412.7094234 < 800; Trihalomethanes: 76.02449072 < 80; Turbidity: 4.971907099 < 5,2020-Apr,Recyclable
6225,Hardness: 221.7190427 < 300; Conductivity: 382.8293211 < 800; Turbidity: 4.666445892 < 5,2020-Apr,Recyclable
2369,ph: 6.174750579 < 6.5; Hardness: 138.513588 < 300; Conductivity: 447.8054645 < 800; Trihalomethanes: 31.7059331 < 80; Turbidity: 2.566048788 < 5,2020-Apr,Recyclable
7574,Hardness: 163.0069615 < 300; Conductivity: 279.536543 < 800; Turbidity: 3.696380094 < 5,2020-Apr,Recyclable
5982,ph: 6.386040647 < 6.5; Hardness: 96.8264526 < 300; Chloramines: 3.449012672 < 4; Conductivity: 502.6591113 < 800; Turbidity: 4.053655251 < 5,2020-Apr,Recyclable
1931,Hardness: 178.2857485 < 300; Conductivity: 388.339277 < 800; Trihalomethanes: 73.25622049 < 80; Turbidity: 3.099746163 < 5,2020-Apr,Recyclable
6169,Hardness: 166.5904 < 300; Conductivity: 369.0922847 < 800; Trihalomethanes: 68.05826122 < 80; Turbidity: 2.8990168 < 5,2020-Apr,Recyclable
4378,Hardness: 184.8550312 < 300; Conductivity: 455.8277697 < 800; Trihalomethanes: 47.37833192 < 80; Turbidity: 4.137116428 < 5,2020-Apr,Recyclable
729,ph: 6.350290472 < 6.5; Hardness: 190.3837378 < 300; Conductivity: 446.8406051 < 800; Trihalomethanes: 67.81709624 < 80; Turbidity: 4.265233067 < 5,2020-Apr,Recyclable
5930,ph: 6.36618829 < 6.5; Hardness: 224.4303384 < 300; Conductivity: 604.7675194 < 800; Trihalomethanes: 64.86831387 < 80,2020-Apr,Recyclable
5245,ph: 5.705492315 < 6.5; Hardness: 157.8096041 < 300; Conductivity: 377.8166796 < 800; Trihalomethanes: 69.59923514 < 80; Turbidity: 3.551148843 < 5,2020-Apr,Recyclable
8519,ph: 5.514302793 < 6.5; Hardness: 137.9723139 < 300; Conductivity: 580.0270553 < 800; Trihalomethanes: 44.32474752 < 80; Turbidity: 2.710670142 < 5,2020-Apr,Recyclable
7718,Hardness: 186.7468902 < 300; Conductivity: 407.0862585 < 800; Turbidity: 3.168000295 < 5,2020-May,Recyclable
1489,Hardness: 239.4399531 < 300; Conductivity: 364.9564913 < 800; Trihalomethanes: 70.76599159 < 80; Turbidity: 3.430167323 < 5,2020-May,Recyclable
9614,Hardness: 215.3786012 < 300; Conductivity: 404.0420153 < 800; Trihalomethanes: 56.88806021 < 80; Turbidity: 4.909819334 < 5,2020-May,Recyclable
8313,Hardness: 192.6553987 < 300; Conductivity: 582.2381529 < 800; Trihalomethanes: 64.70223203 < 80; Turbidity: 4.013487354 < 5,2020-May,Recyclable
5032,Hardness: 210.4400816 < 300; Conductivity: 304.6006551 < 800; Trihalomethanes: 64.50787949 < 80; Turbidity: 2.544752881 < 5,2020-May,Recyclable
6612,Hardness: 185.7267544 < 300; Conductivity: 409.4825871 < 800; Trihalomethanes: 63.18443929 < 80; Turbidity: 4.442566408 < 5,2020-May,Recyclable
1935,Hardness: 169.7754752 < 300; Sulfate: 240.8976289 < 250; Conductivity: 454.5437655 < 800; Trihalomethanes: 63.51951581 < 80; Turbidity: 3.573741106 < 5,2020-May,Recyclable
753,Hardness: 184.8363006 < 300; Conductivity: 439.6330269 < 800; Trihalomethanes: 64.97557392 < 80,2020-May,Recyclable
9937,Hardness: 77.89866222 < 300; Conductivity: 411.133685 < 800; Trihalomethanes: 52.85698862 < 80; Turbidity: 3.551788624 < 5,2020-May,Recyclable
8361,ph: 6.083060695 < 6.5; Hardness: 151.6343837 < 300; Conductivity: 493.9918013 < 800; Trihalomethanes: 77.08128726 < 80; Turbidity: 3.215990332 < 5,2020-May,Recyclable
5860,Hardness: 219.7781208 < 300; Conductivity: 384.582762 < 800; Trihalomethanes: 47.2252286 < 80,2020-May,Recyclable
7734,Hardness: 175.3839563 < 300; Conductivity: 431.9068599 < 800; Trihalomethanes: 69.48448434 < 80; Turbidity: 3.705910699 < 5,2020-May,Recyclable
7488,Hardness: 221.2597225 < 300; Conductivity: 404.2219168 < 800; Turbidity: 2.623299552 < 5,2020-May,Recyclable
1215,Hardness: 156.4511488 < 300; Conductivity: 455.840428 < 800; Trihalomethanes: 52.50118739 < 80; Turbidity: 3.173879163 < 5,2020-May,Recyclable
4446,ph: 5.733310591 < 6.5; Hardness: 152.2697071 < 300; Conductivity: 494.6026445 < 800; Trihalomethanes: 77.4817649 < 80; Turbidity: 2.996038359 < 5,2020-May,Recyclable
3951,Hardness: 242.8827261 < 300; Conductivity: 588.4415402 < 800; Trihalomethanes: 62.52419651 < 80,2020-May,Recyclable
3422,ph: 5.661243431 < 6.5; Hardness: 212.4093134 < 300; Conductivity: 393.6178652 < 800; Trihalomethanes: 49.8622297 < 80; Turbidity: 3.758462226 < 5,2020-May,Recyclable
4602,Hardness: 166.937804 < 300; Conductivity: 369.7893515 < 800; Trihalomethanes: 68.13158635 < 80; Turbidity: 3.046698965 < 5,2020-May,Recyclable
8987,ph: 6.305527084 < 6.5; Hardness: 235.720856 < 300; Conductivity: 436.3524099 < 800; Turbidity: 3.724138218 < 5,2020-May,Recyclable
692,ph: 1.757037115 < 6.5; Hardness: 147.5818314 < 300; Conductivity: 428.4448225 < 800; Trihalomethanes: 65.00583981 < 80; Turbidity: 2.96755413 < 5,2020-May,Recyclable
9349,Hardness: 175.6232744 < 300; Conductivity: 431.9799745 < 800; Trihalomethanes: 69.68011066 < 80; Turbidity: 3.140324241 < 5,2020-May,Recyclable
5230,ph: 6.444096103 < 6.5; Hardness: 207.2400906 < 300; Conductivity: 582.546468 < 800; Trihalomethanes: 68.46669448 < 80; Turbidity: 3.525614478 < 5,2020-May,Recyclable
5650,ph: 5.484105565 < 6.5; Hardness: 178.556388 < 300; Conductivity: 404.3337483 < 800; Turbidity: 3.739690962 < 5,2020-May,Recyclable
